 5882.000  0.74881
 5882.010  0.72231
 5882.020  0.70179
 5882.030  0.68969
 5882.040  0.68746
 5882.050  0.69535
 5882.060  0.71243
 5882.070  0.73666
 5882.080  0.76525
 5882.090  0.79529
 5882.100  0.82435
 5882.110  0.85081
 5882.120  0.87387
 5882.130  0.89339
 5882.140  0.90961
 5882.150  0.92296
 5882.160  0.93391
 5882.170  0.94289
 5882.180  0.95028
 5882.190  0.95639
 5882.200  0.96147
 5882.210  0.96573
 5882.220  0.96932
 5882.230  0.97237
 5882.240  0.97497
 5882.250  0.97720
 5882.260  0.97913
 5882.270  0.98081
 5882.280  0.98227
 5882.290  0.98355
 5882.300  0.98467
 5882.310  0.98567
 5882.320  0.98655
 5882.330  0.98733
 5882.340  0.98802
 5882.350  0.98863
 5882.360  0.98917
 5882.370  0.98962
 5882.380  0.98999
 5882.390  0.99025
 5882.400  0.99037
 5882.410  0.99031
 5882.420  0.99001
 5882.430  0.98940
 5882.440  0.98839
 5882.450  0.98691
 5882.460  0.98489
 5882.470  0.98232
 5882.480  0.97923
 5882.490  0.97571
 5882.500  0.97196
 5882.510  0.96821
 5882.520  0.96476
 5882.530  0.96191
 5882.540  0.95994
 5882.550  0.95904
 5882.560  0.95932
 5882.570  0.96076
 5882.580  0.96322
 5882.590  0.96649
 5882.600  0.97027
 5882.610  0.97426
 5882.620  0.97818
 5882.630  0.98181
 5882.640  0.98499
 5882.650  0.98764
 5882.660  0.98975
 5882.670  0.99136
 5882.680  0.99255
 5882.690  0.99338
 5882.700  0.99396
 5882.710  0.99434
 5882.720  0.99458
 5882.730  0.99474
 5882.740  0.99485
 5882.750  0.99491
 5882.760  0.99496
 5882.770  0.99500
 5882.780  0.99502
 5882.790  0.99505
 5882.800  0.99506
 5882.810  0.99508
 5882.820  0.99510
 5882.830  0.99511
 5882.840  0.99513
 5882.850  0.99514
 5882.860  0.99515
 5882.870  0.99516
 5882.880  0.99516
 5882.890  0.99517
 5882.900  0.99517
 5882.910  0.99517
 5882.920  0.99516
 5882.930  0.99515
 5882.940  0.99513
 5882.950  0.99510
 5882.960  0.99504
 5882.970  0.99495
 5882.980  0.99482
 5882.990  0.99463
 5883.000  0.99433
 5883.010  0.99392
 5883.020  0.99335
 5883.030  0.99261
 5883.040  0.99174
 5883.050  0.99082
 5883.060  0.98999
 5883.070  0.98941
 5883.080  0.98921
 5883.090  0.98943
 5883.100  0.99001
 5883.110  0.99082
 5883.120  0.99169
 5883.130  0.99249
 5883.140  0.99313
 5883.150  0.99357
 5883.160  0.99381
 5883.170  0.99387
 5883.180  0.99376
 5883.190  0.99348
 5883.200  0.99301
 5883.210  0.99235
 5883.220  0.99148
 5883.230  0.99042
 5883.240  0.98918
 5883.250  0.98784
 5883.260  0.98650
 5883.270  0.98529
 5883.280  0.98436
 5883.290  0.98382
 5883.300  0.98375
 5883.310  0.98415
 5883.320  0.98497
 5883.330  0.98611
 5883.340  0.98744
 5883.350  0.98881
 5883.360  0.99011
 5883.370  0.99126
 5883.380  0.99223
 5883.390  0.99301
 5883.400  0.99361
 5883.410  0.99407
 5883.420  0.99441
 5883.430  0.99466
 5883.440  0.99484
 5883.450  0.99497
 5883.460  0.99507
 5883.470  0.99514
 5883.480  0.99519
 5883.490  0.99522
 5883.500  0.99525
 5883.510  0.99527
 5883.520  0.99529
 5883.530  0.99530
 5883.540  0.99531
